dataset,estimator,shift_type,cost_type,n_samples,method,parameter,validity (before),validity (after),cost,plausibility,sparsity,time,time per samples
German,RandomForest,label,std,18,BetaRobust,0.7,1.0,0.0,0.6574040854374334,0.530804952803494,1.0555555555555556,3.636455774307251,0.20202532079484728
German,RandomForest,label,std,18,BetaRobust,0.75,1.0,0.05555555555555555,0.6966151279050914,0.5334309883446582,1.0555555555555556,3.636455774307251,0.20202532079484728
German,RandomForest,label,std,18,BetaRobust,0.8,1.0,0.16666666666666666,0.7602016076496484,0.5377651876829854,1.2222222222222223,3.636455774307251,0.20202532079484728
German,RandomForest,label,std,18,BetaRobust,0.85,1.0,0.2222222222222222,0.8253118254583004,0.5382073536385836,1.277777777777778,3.636455774307251,0.20202532079484728
German,RandomForest,label,std,18,BetaRobust,0.9,1.0,0.2777777777777778,0.92204244965489,0.5382074974403122,1.2777777777777777,3.636455774307251,0.20202532079484728
German,RandomForest,label,std,18,DiRARTE-W,0.1,1.0,0.05555555555555555,0.6834205833039813,0.5289163291336955,1.1666666666666665,0.735816240310669,0.04087868001725939
German,RandomForest,label,std,18,DiRARTE-W,0.2,1.0,0.16666666666666666,0.8249097283263306,0.529871658460045,1.2777777777777777,0.735816240310669,0.04087868001725939
German,RandomForest,label,std,18,DiRARTE-W,0.3,1.0,0.2222222222222222,0.9574296990392701,0.530121467050901,1.2777777777777777,0.735816240310669,0.04087868001725939
German,RandomForest,label,std,18,DiRARTE-W,0.4,1.0,0.3333333333333333,1.0554920888481423,0.536408081772401,1.3333333333333333,0.735816240310669,0.04087868001725939
German,RandomForest,label,std,18,DiRARTE-W,0.5,1.0,0.3888888888888889,1.11586528824232,0.5289583748617859,1.2777777777777777,0.735816240310669,0.04087868001725939
German,RandomForest,label,std,18,DiRARTE-X,0.04,1.0,0.2222222222222222,0.9450629356147052,0.5328851201845046,1.2777777777777777,0.8365073204040527,0.046472628911336265
German,RandomForest,label,std,18,DiRARTE-X,0.08,1.0,0.2777777777777778,1.0440481870719034,0.5370865695121023,1.3333333333333335,0.8365073204040527,0.046472628911336265
German,RandomForest,label,std,18,DiRARTE-X,0.12,1.0,0.2777777777777778,1.0993598655710999,0.5355103175220038,1.3333333333333333,0.8365073204040527,0.046472628911336265
German,RandomForest,label,std,18,DiRARTE-X,0.16,1.0,0.3888888888888889,1.1633515999523902,0.5337777690555885,1.3333333333333333,0.8365073204040527,0.046472628911336265
German,RandomForest,label,std,18,DiRARTE-X,0.2,1.0,0.3333333333333333,1.2178681233252326,0.5320024781351685,1.3333333333333333,0.8365073204040527,0.046472628911336265
German,RandomForest,label,std,14,Baseline,0.0,1.0,0.0,0.4183119023685991,0.5340356555319693,1.0,0.5163059234619141,0.03687899453299386
German,RandomForest,label,std,14,RobX,0.5,1.0,0.07142857142857142,0.9292942886456982,0.5425104420694626,3.7142857142857144,4.7985899448394775,0.3427564246313913
German,RandomForest,label,std,14,RobX,0.525,1.0,0.14285714285714285,1.1255841295796738,0.5441529465062716,4.0,4.7985899448394775,0.3427564246313913
German,RandomForest,label,std,14,RobX,0.55,1.0,0.21428571428571427,1.318522024434475,0.5450040490274457,4.2142857142857135,4.7985899448394775,0.3427564246313913
German,RandomForest,label,std,14,RobX,0.575,1.0,0.35714285714285715,1.5288405255069168,0.5448151773348594,4.071428571428571,4.7985899448394775,0.3427564246313913
German,RandomForest,label,std,14,RobX,0.6,1.0,0.35714285714285715,2.0155496653453873,0.5469740761547047,4.142857142857144,4.7985899448394775,0.3427564246313913
German,RandomForest,label,std,14,BetaRobust,0.7,1.0,0.07142857142857142,0.5672981271034001,0.5435570890080924,1.0714285714285714,3.23471999168396,0.2310514279774257
German,RandomForest,label,std,14,BetaRobust,0.75,1.0,0.07142857142857142,0.6036053024692147,0.5441810082137924,1.0714285714285714,3.23471999168396,0.2310514279774257
German,RandomForest,label,std,14,BetaRobust,0.8,1.0,0.07142857142857142,0.6147829217136805,0.5439726242946332,1.0714285714285714,3.23471999168396,0.2310514279774257
German,RandomForest,label,std,14,BetaRobust,0.85,1.0,0.21428571428571427,0.650637956187859,0.5441340082313072,0.9999999999999999,3.23471999168396,0.2310514279774257
German,RandomForest,label,std,14,BetaRobust,0.9,1.0,0.21428571428571427,0.6593094126317222,0.5431329908782023,0.9999999999999999,3.23471999168396,0.2310514279774257
German,RandomForest,label,std,14,DiRARTE-W,0.1,1.0,0.0,0.5042963228036818,0.5391404557741624,1.0714285714285714,0.549901008605957,0.03927864347185407
German,RandomForest,label,std,14,DiRARTE-W,0.2,1.0,0.07142857142857142,0.6070558681479693,0.5409563822484525,1.0714285714285714,0.549901008605957,0.03927864347185407
German,RandomForest,label,std,14,DiRARTE-W,0.3,1.0,0.07142857142857142,0.630635247159411,0.5404175237319219,1.0714285714285714,0.549901008605957,0.03927864347185407
German,RandomForest,label,std,14,DiRARTE-W,0.4,1.0,0.07142857142857142,0.7093972237072574,0.5395517246875469,1.1428571428571428,0.549901008605957,0.03927864347185407
German,RandomForest,label,std,14,DiRARTE-W,0.5,1.0,0.2857142857142857,0.8815167027557811,0.5405000956654551,1.3571428571428572,0.549901008605957,0.03927864347185407
German,RandomForest,label,std,14,DiRARTE-X,0.04,1.0,0.07142857142857142,0.6310783700953567,0.5440575775750941,1.0714285714285714,0.5965571403503418,0.0426112243107387
German,RandomForest,label,std,14,DiRARTE-X,0.08,1.0,0.14285714285714285,0.6905401689491973,0.5447485828952547,1.0714285714285714,0.5965571403503418,0.0426112243107387
German,RandomForest,label,std,14,DiRARTE-X,0.12,1.0,0.35714285714285715,0.9614904061289081,0.5400790010736389,1.5,0.5965571403503418,0.0426112243107387
German,RandomForest,label,std,14,DiRARTE-X,0.16,1.0,0.35714285714285715,1.1183673090940336,0.5402479446974628,1.5714285714285714,0.5965571403503418,0.0426112243107387
German,RandomForest,label,std,14,DiRARTE-X,0.2,1.0,0.5,1.2966493873802054,0.5392988929839245,1.7142857142857142,0.5965571403503418,0.0426112243107387
German,RandomForest,label,std,9,Baseline,0.0,1.0,0.1111111111111111,0.4381501748845042,0.5488413644746047,0.9999999999999999,0.34368014335632324,0.03818668259514703
German,RandomForest,label,std,9,RobX,0.5,1.0,0.1111111111111111,0.8948915162841542,0.5484209899394649,3.222222222222222,3.4670321941375732,0.3852257993486192
German,RandomForest,label,std,9,RobX,0.525,1.0,0.2222222222222222,1.5185550251635032,0.5469674649781755,3.444444444444444,3.4670321941375732,0.3852257993486192
German,RandomForest,label,std,9,RobX,0.55,1.0,0.4444444444444444,2.17221709684926,0.531679305087889,3.555555555555556,3.4670321941375732,0.3852257993486192
German,RandomForest,label,std,9,RobX,0.575,1.0,0.4444444444444444,2.5796245975824132,0.5336238222577004,3.7777777777777777,3.4670321941375732,0.3852257993486192
German,RandomForest,label,std,9,RobX,0.6,1.0,0.3333333333333333,2.5733494709162072,0.5277665382090027,4.333333333333333,3.4670321941375732,0.3852257993486192
German,RandomForest,label,std,9,BetaRobust,0.7,1.0,0.2222222222222222,0.6410487717643369,0.5591531816284305,1.0,2.301786184310913,0.2557540204789903
German,RandomForest,label,std,9,BetaRobust,0.75,1.0,0.2222222222222222,0.6479671536794755,0.5590630386226046,1.0,2.301786184310913,0.2557540204789903
German,RandomForest,label,std,9,BetaRobust,0.8,1.0,0.2222222222222222,0.6479671536794755,0.5590630386226046,1.0,2.301786184310913,0.2557540204789903
German,RandomForest,label,std,9,BetaRobust,0.85,1.0,0.2222222222222222,0.6573349006204707,0.5583626542979077,1.0,2.301786184310913,0.2557540204789903
German,RandomForest,label,std,9,BetaRobust,0.9,1.0,0.2222222222222222,0.7330551618794651,0.5575941937972896,1.2222222222222223,2.301786184310913,0.2557540204789903
German,RandomForest,label,std,9,DiRARTE-W,0.1,1.0,0.1111111111111111,0.5996534942172241,0.5636399474282524,1.222222222222222,0.4014558792114258,0.04460620880126953
German,RandomForest,label,std,9,DiRARTE-W,0.2,1.0,0.2222222222222222,0.7884440634831381,0.563388124392874,1.222222222222222,0.4014558792114258,0.04460620880126953
German,RandomForest,label,std,9,DiRARTE-W,0.3,1.0,0.2222222222222222,0.8183372006963734,0.5633055353455005,1.3333333333333333,0.4014558792114258,0.04460620880126953
German,RandomForest,label,std,9,DiRARTE-W,0.4,1.0,0.3333333333333333,1.0108968682530381,0.5654448747722568,1.3333333333333335,0.4014558792114258,0.04460620880126953
German,RandomForest,label,std,9,DiRARTE-W,0.5,1.0,0.3333333333333333,1.0634953914191396,0.5659285504618368,1.2222222222222223,0.4014558792114258,0.04460620880126953
German,RandomForest,label,std,9,DiRARTE-X,0.04,1.0,0.2222222222222222,0.8253844965602414,0.5536208621300701,1.3333333333333333,0.45444416999816895,0.05049379666646322
German,RandomForest,label,std,9,DiRARTE-X,0.08,1.0,0.3333333333333333,1.0347094115749225,0.5578962646706424,1.3333333333333335,0.45444416999816895,0.05049379666646322
German,RandomForest,label,std,9,DiRARTE-X,0.12,1.0,0.4444444444444444,1.170977026825173,0.5543476030839016,1.2222222222222223,0.45444416999816895,0.05049379666646322
German,RandomForest,label,std,9,DiRARTE-X,0.16,1.0,0.4444444444444444,1.1936461808709102,0.5547499175103625,1.2222222222222223,0.45444416999816895,0.05049379666646322
German,RandomForest,label,std,9,DiRARTE-X,0.2,1.0,0.4444444444444444,1.4469088986822003,0.5562062198631686,1.4444444444444446,0.45444416999816895,0.05049379666646322
German,RandomForest,label,std,12,Baseline,0.0,1.0,0.25,0.7656372461389241,0.5763235123866272,1.1666666666666665,0.4346628189086914,0.03622190157572428
German,RandomForest,label,std,12,RobX,0.5,1.0,0.25,1.1816712160091158,0.5740929245470726,3.750000000000001,4.195366144180298,0.34961384534835815
German,RandomForest,label,std,12,RobX,0.525,1.0,0.3333333333333333,1.7622178986483583,0.5736195179473225,4.333333333333334,4.195366144180298,0.34961384534835815
German,RandomForest,label,std,12,RobX,0.55,1.0,0.4166666666666667,2.173233411212328,0.57158783876564,4.333333333333334,4.195366144180298,0.34961384534835815
German,RandomForest,label,std,12,RobX,0.575,1.0,0.5,2.4856344018893033,0.5632072499149595,4.250000000000001,4.195366144180298,0.34961384534835815
German,RandomForest,label,std,12,RobX,0.6,1.0,0.75,2.941555120156248,0.563139733369095,4.500000000000001,4.195366144180298,0.34961384534835815
German,RandomForest,label,std,12,BetaRobust,0.7,1.0,0.3333333333333333,0.917994981547294,0.5871456951229765,1.0833333333333333,2.56745982170105,0.21395498514175415
German,RandomForest,label,std,12,BetaRobust,0.75,1.0,0.3333333333333333,0.984692938648038,0.5956815669605301,1.1666666666666667,2.56745982170105,0.21395498514175415
German,RandomForest,label,std,12,BetaRobust,0.8,1.0,0.3333333333333333,1.1169232869534709,0.5911909342248084,1.2500000000000002,2.56745982170105,0.21395498514175415
German,RandomForest,label,std,12,BetaRobust,0.85,1.0,0.3333333333333333,1.146802949271699,0.592827559954137,1.25,2.56745982170105,0.21395498514175415
German,RandomForest,label,std,12,BetaRobust,0.9,1.0,0.3333333333333333,1.220317730376209,0.594214410186721,1.25,2.56745982170105,0.21395498514175415
German,RandomForest,label,std,12,DiRARTE-W,0.1,1.0,0.25,0.8747846329612344,0.5717247597964507,1.25,0.43192505836486816,0.035993754863739014
German,RandomForest,label,std,12,DiRARTE-W,0.2,1.0,0.25,1.0462019625183525,0.5749318508618149,1.4166666666666665,0.43192505836486816,0.035993754863739014
German,RandomForest,label,std,12,DiRARTE-W,0.3,1.0,0.25,1.1721318220310633,0.5705171634063607,1.2499999999999998,0.43192505836486816,0.035993754863739014
German,RandomForest,label,std,12,DiRARTE-W,0.4,1.0,0.25,1.265395840699399,0.5705039754352822,1.3333333333333333,0.43192505836486816,0.035993754863739014
German,RandomForest,label,std,12,DiRARTE-W,0.5,1.0,0.25,1.3985807319025587,0.5756604197249019,1.4166666666666665,0.43192505836486816,0.035993754863739014
German,RandomForest,label,std,12,DiRARTE-X,0.04,1.0,0.25,1.2496015909034173,0.5736862896574988,1.333333333333333,0.5169460773468018,0.043078839778900146
German,RandomForest,label,std,12,DiRARTE-X,0.08,1.0,0.25,1.3534786997579966,0.5804987976257894,1.4166666666666665,0.5169460773468018,0.043078839778900146
German,RandomForest,label,std,12,DiRARTE-X,0.12,1.0,0.3333333333333333,1.4225001930858208,0.5760741298684261,1.5,0.5169460773468018,0.043078839778900146
German,RandomForest,label,std,12,DiRARTE-X,0.16,1.0,0.3333333333333333,1.6476562397707661,0.5727380595297175,1.4999999999999998,0.5169460773468018,0.043078839778900146
German,RandomForest,label,std,12,DiRARTE-X,0.2,1.0,0.3333333333333333,1.8050674094408639,0.5691926519159007,1.4999999999999998,0.5169460773468018,0.043078839778900146
German,RandomForest,label,std,7,Baseline,0.0,1.0,0.14285714285714285,0.4475189914409608,0.5533873407713836,1.0,0.27413296699523926,0.039161852427891324
German,RandomForest,label,std,7,RobX,0.5,1.0,0.2857142857142857,0.7942495694817234,0.5637472400574779,3.142857142857143,2.87298583984375,0.41042654854910715
German,RandomForest,label,std,7,RobX,0.525,1.0,0.42857142857142855,1.112741571200772,0.5619606735808714,3.2857142857142856,2.87298583984375,0.41042654854910715
German,RandomForest,label,std,7,RobX,0.55,1.0,0.7142857142857143,1.7701596528463408,0.5517992096832965,3.571428571428571,2.87298583984375,0.41042654854910715
German,RandomForest,label,std,7,RobX,0.575,1.0,0.8571428571428571,2.0317076451261884,0.5504277548117864,3.714285714285714,2.87298583984375,0.41042654854910715
German,RandomForest,label,std,7,RobX,0.6,1.0,1.0,2.134747874993441,0.5543804134635409,3.7142857142857144,2.87298583984375,0.41042654854910715
German,RandomForest,label,std,7,BetaRobust,0.7,1.0,0.14285714285714285,0.4594919197452868,0.5505811850418941,1.0,2.0021700859069824,0.28602429798671175
German,RandomForest,label,std,7,BetaRobust,0.75,1.0,0.14285714285714285,0.519330338632787,0.5499959919812685,1.1428571428571428,2.0021700859069824,0.28602429798671175
German,RandomForest,label,std,7,BetaRobust,0.8,1.0,0.14285714285714285,0.531303266937113,0.5499959919812685,1.1428571428571428,2.0021700859069824,0.28602429798671175
German,RandomForest,label,std,7,BetaRobust,0.85,1.0,0.2857142857142857,0.5405009551541585,0.5521190095042192,1.1428571428571428,2.0021700859069824,0.28602429798671175
German,RandomForest,label,std,7,BetaRobust,0.9,1.0,0.2857142857142857,0.7117953820913376,0.5624600690906559,1.0,2.0021700859069824,0.28602429798671175
German,RandomForest,label,std,7,DiRARTE-W,0.1,1.0,0.14285714285714285,0.5378537298817677,0.5599697258544365,0.9999999999999999,0.30277395248413086,0.043253421783447266
German,RandomForest,label,std,7,DiRARTE-W,0.2,1.0,0.14285714285714285,0.7959123493025464,0.5685986565609139,1.1428571428571428,0.30277395248413086,0.043253421783447266
German,RandomForest,label,std,7,DiRARTE-W,0.3,1.0,0.14285714285714285,0.9262706452501492,0.5738548781074421,1.0,0.30277395248413086,0.043253421783447266
German,RandomForest,label,std,7,DiRARTE-W,0.4,1.0,0.2857142857142857,1.0111112717726942,0.5703485098598913,1.1428571428571428,0.30277395248413086,0.043253421783447266
German,RandomForest,label,std,7,DiRARTE-W,0.5,1.0,0.42857142857142855,1.0618152687446625,0.5661002534200009,0.9999999999999999,0.30277395248413086,0.043253421783447266
German,RandomForest,label,std,7,DiRARTE-X,0.04,1.0,0.2857142857142857,0.859162042040924,0.57253811476953,1.0,0.35577392578125,0.05082484654017857
German,RandomForest,label,std,7,DiRARTE-X,0.08,1.0,0.42857142857142855,0.9361810578051608,0.5725214497794404,1.1428571428571428,0.35577392578125,0.05082484654017857
German,RandomForest,label,std,7,DiRARTE-X,0.12,1.0,0.42857142857142855,1.0517715917607657,0.5765218801528669,1.1428571428571428,0.35577392578125,0.05082484654017857
German,RandomForest,label,std,7,DiRARTE-X,0.16,1.0,0.42857142857142855,1.0975250423287508,0.5745493462479893,0.9999999999999999,0.35577392578125,0.05082484654017857
German,RandomForest,label,std,7,DiRARTE-X,0.2,1.0,0.5714285714285714,1.1356357368395087,0.5704437847607389,0.9999999999999999,0.35577392578125,0.05082484654017857
German,RandomForest,label,std,10,Baseline,0.0,1.0,0.2,0.7543328742548543,0.5491595499882788,1.2,0.3637428283691406,0.03637428283691406
German,RandomForest,label,std,10,RobX,0.5,1.0,0.2,1.15446127047359,0.5552587392899482,3.3999999999999995,3.8134829998016357,0.38134829998016356
German,RandomForest,label,std,10,RobX,0.525,1.0,0.3,1.5741292932407043,0.5531403798347231,3.9,3.8134829998016357,0.38134829998016356
German,RandomForest,label,std,10,RobX,0.55,1.0,0.4,2.0616190773080008,0.5502264039963729,3.8,3.8134829998016357,0.38134829998016356
German,RandomForest,label,std,10,RobX,0.575,1.0,0.6,2.8760670658910383,0.544832662276523,4.6000000000000005,3.8134829998016357,0.38134829998016356
German,RandomForest,label,std,10,RobX,0.6,1.0,0.6,3.041155902156674,0.5482344025879428,4.3,3.8134829998016357,0.38134829998016356
German,RandomForest,label,std,10,BetaRobust,0.7,1.0,0.4,1.0179936173645474,0.559552253753058,1.3,2.5675809383392334,0.25675809383392334
German,RandomForest,label,std,10,BetaRobust,0.75,1.0,0.4,1.0179936173645474,0.559552253753058,1.3,2.5675809383392334,0.25675809383392334
German,RandomForest,label,std,10,BetaRobust,0.8,1.0,0.4,1.0399225338250473,0.5633038541392652,1.4000000000000004,2.5675809383392334,0.25675809383392334
German,RandomForest,label,std,10,BetaRobust,0.85,1.0,0.4,1.0506163397505623,0.5582942424962444,1.2000000000000002,2.5675809383392334,0.25675809383392334
German,RandomForest,label,std,10,BetaRobust,0.9,1.0,0.5,1.119390647906789,0.5609591075109177,1.2000000000000002,2.5675809383392334,0.25675809383392334
German,RandomForest,label,std,10,DiRARTE-W,0.1,1.0,0.2,0.9011202801857557,0.5501061879855361,1.4,0.4094059467315674,0.040940594673156736
German,RandomForest,label,std,10,DiRARTE-W,0.2,1.0,0.3,1.088163285933031,0.5645032549548097,1.6,0.4094059467315674,0.040940594673156736
German,RandomForest,label,std,10,DiRARTE-W,0.3,1.0,0.4,1.2565317792131292,0.5541120548287052,1.5,0.4094059467315674,0.040940594673156736
German,RandomForest,label,std,10,DiRARTE-W,0.4,1.0,0.5,1.4334857158308576,0.5559357040983427,1.5,0.4094059467315674,0.040940594673156736
German,RandomForest,label,std,10,DiRARTE-W,0.5,1.0,0.5,1.5674348570626355,0.5559098431046932,1.8,0.4094059467315674,0.040940594673156736
German,RandomForest,label,std,10,DiRARTE-X,0.04,1.0,0.3,1.302351439178358,0.557711781323664,1.6,0.4868338108062744,0.04868338108062744
German,RandomForest,label,std,10,DiRARTE-X,0.08,1.0,0.5,1.5674348570626355,0.5618837632440663,1.8,0.4868338108062744,0.04868338108062744
German,RandomForest,label,std,10,DiRARTE-X,0.12,1.0,0.5,1.621015396520627,0.5615136879916214,1.8,0.4868338108062744,0.04868338108062744
German,RandomForest,label,std,10,DiRARTE-X,0.16,1.0,0.6,1.7201943871322434,0.5613298013573933,1.9999999999999998,0.4868338108062744,0.04868338108062744
German,RandomForest,label,std,10,DiRARTE-X,0.2,1.0,0.6,1.7998210637703564,0.5521170708624724,1.8,0.4868338108062744,0.04868338108062744
German,RandomForest,label,std,7,Baseline,0.0,1.0,0.14285714285714285,0.36211178475095374,0.5262410730124366,1.0,0.29428720474243164,0.0420410292489188
German,RandomForest,label,std,7,RobX,0.5,1.0,0.14285714285714285,0.7752555558688352,0.5213928187596177,2.9999999999999996,2.9521470069885254,0.4217352867126465
German,RandomForest,label,std,7,RobX,0.525,1.0,0.14285714285714285,0.9461907920416195,0.5228891037346585,3.428571428571429,2.9521470069885254,0.4217352867126465
German,RandomForest,label,std,7,RobX,0.55,1.0,0.14285714285714285,1.266567273934453,0.5218432429136529,3.2857142857142856,2.9521470069885254,0.4217352867126465
German,RandomForest,label,std,7,RobX,0.575,1.0,0.2857142857142857,1.496381862395334,0.5284107032397917,4.142857142857142,2.9521470069885254,0.4217352867126465
German,RandomForest,label,std,7,RobX,0.6,1.0,0.2857142857142857,2.012155874549921,0.5243782691598109,3.8571428571428568,2.9521470069885254,0.4217352867126465
German,RandomForest,label,std,7,BetaRobust,0.7,1.0,0.14285714285714285,0.4232584076677964,0.5246106708361704,1.0,2.1719889640808105,0.3102841377258301
German,RandomForest,label,std,7,BetaRobust,0.75,1.0,0.14285714285714285,0.4527767449188886,0.5246106708361704,1.0,2.1719889640808105,0.3102841377258301
German,RandomForest,label,std,7,BetaRobust,0.8,1.0,0.14285714285714285,0.49314181786851974,0.5290551476744235,0.9999999999999999,2.1719889640808105,0.3102841377258301
German,RandomForest,label,std,7,BetaRobust,0.85,1.0,0.14285714285714285,0.5054868081508485,0.5289026101085159,0.9999999999999999,2.1719889640808105,0.3102841377258301
German,RandomForest,label,std,7,BetaRobust,0.9,1.0,0.14285714285714285,0.5178317984331771,0.5285434557416636,0.9999999999999999,2.1719889640808105,0.3102841377258301
German,RandomForest,label,std,7,DiRARTE-W,0.1,1.0,0.14285714285714285,0.4232584076677964,0.5228392169770545,1.0,0.3293111324310303,0.04704444749014718
German,RandomForest,label,std,7,DiRARTE-W,0.2,1.0,0.14285714285714285,0.5247940108245103,0.5266796834217142,0.9999999999999999,0.3293111324310303,0.04704444749014718
German,RandomForest,label,std,7,DiRARTE-W,0.3,1.0,0.14285714285714285,0.7481599460538089,0.5304673801199188,0.9999999999999999,0.3293111324310303,0.04704444749014718
German,RandomForest,label,std,7,DiRARTE-W,0.4,1.0,0.14285714285714285,0.9006073213938509,0.5311290803593781,1.2857142857142856,0.3293111324310303,0.04704444749014718
German,RandomForest,label,std,7,DiRARTE-W,0.5,1.0,0.14285714285714285,0.9801155852212765,0.5359721893387795,1.4285714285714284,0.3293111324310303,0.04704444749014718
German,RandomForest,label,std,7,DiRARTE-X,0.04,1.0,0.14285714285714285,0.7221998132838551,0.525679875049694,0.9999999999999999,0.36444687843322754,0.05206383977617536
German,RandomForest,label,std,7,DiRARTE-X,0.08,1.0,0.14285714285714285,0.8752273770072573,0.5231156559147836,1.2857142857142856,0.36444687843322754,0.05206383977617536
German,RandomForest,label,std,7,DiRARTE-X,0.12,1.0,0.14285714285714285,0.923918513812915,0.5297739841958122,1.2857142857142856,0.36444687843322754,0.05206383977617536
German,RandomForest,label,std,7,DiRARTE-X,0.16,1.0,0.2857142857142857,1.0708365088942564,0.52646204460032,1.2857142857142856,0.36444687843322754,0.05206383977617536
German,RandomForest,label,std,7,DiRARTE-X,0.2,1.0,0.2857142857142857,1.1328115837607615,0.5231552456085466,1.2857142857142856,0.36444687843322754,0.05206383977617536
German,RandomForest,label,std,17,Baseline,0.0,1.0,0.29411764705882354,0.7619534614496206,0.5324894806030507,1.1764705882352942,0.6252968311309814,0.03678216653711656
German,RandomForest,label,std,17,RobX,0.5,1.0,0.29411764705882354,1.2059097635507432,0.5335943425793405,3.88235294117647,6.022729158401489,0.3542781857883229
German,RandomForest,label,std,17,RobX,0.525,1.0,0.4117647058823529,1.7833600089395052,0.5289719548051733,3.941176470588235,6.022729158401489,0.3542781857883229
German,RandomForest,label,std,17,RobX,0.55,1.0,0.5294117647058824,1.9439035322090399,0.5256666457067419,3.9411764705882346,6.022729158401489,0.3542781857883229
German,RandomForest,label,std,17,RobX,0.575,1.0,0.6470588235294118,2.2885265967790276,0.5263016040758325,4.0588235294117645,6.022729158401489,0.3542781857883229
German,RandomForest,label,std,17,RobX,0.6,1.0,0.6470588235294118,2.6869240092715283,0.5248420597294816,4.470588235294117,6.022729158401489,0.3542781857883229
German,RandomForest,label,std,17,BetaRobust,0.7,1.0,0.35294117647058826,0.9102886344517968,0.5370989246131499,1.2352941176470589,3.95575213432312,0.23269130201900706
German,RandomForest,label,std,17,BetaRobust,0.75,1.0,0.35294117647058826,0.9451790030618682,0.5369780177662562,1.2352941176470589,3.95575213432312,0.23269130201900706
German,RandomForest,label,std,17,BetaRobust,0.8,1.0,0.35294117647058826,0.9451790030618682,0.5369780177662562,1.2352941176470589,3.95575213432312,0.23269130201900706
German,RandomForest,label,std,17,BetaRobust,0.85,1.0,0.29411764705882354,0.9862716165467618,0.5322629773441537,1.3529411764705883,3.95575213432312,0.23269130201900706
German,RandomForest,label,std,17,BetaRobust,0.9,1.0,0.29411764705882354,1.1245329179605503,0.536838332384112,1.4705882352941175,3.95575213432312,0.23269130201900706
German,RandomForest,label,std,17,DiRARTE-W,0.1,1.0,0.29411764705882354,0.8628412021809067,0.5304529504108106,1.1764705882352942,0.6550571918487549,0.038532775991103226
German,RandomForest,label,std,17,DiRARTE-W,0.2,1.0,0.29411764705882354,0.9758763087816514,0.5325605963083514,1.3529411764705883,0.6550571918487549,0.038532775991103226
German,RandomForest,label,std,17,DiRARTE-W,0.3,1.0,0.5294117647058824,1.1055842957925768,0.5318302262057013,1.2941176470588236,0.6550571918487549,0.038532775991103226
German,RandomForest,label,std,17,DiRARTE-W,0.4,1.0,0.5882352941176471,1.2753533797356216,0.5309422185579156,1.2941176470588236,0.6550571918487549,0.038532775991103226
German,RandomForest,label,std,17,DiRARTE-W,0.5,1.0,0.7058823529411765,1.4182963573930172,0.5247559804006912,1.2941176470588234,0.6550571918487549,0.038532775991103226
German,RandomForest,label,std,17,DiRARTE-X,0.04,1.0,0.47058823529411764,1.1332255288861004,0.5301565786822043,1.2941176470588236,0.7382829189300537,0.043428406995885516
German,RandomForest,label,std,17,DiRARTE-X,0.08,1.0,0.5882352941176471,1.3144220338979609,0.5262973562578181,1.411764705882353,0.7382829189300537,0.043428406995885516
German,RandomForest,label,std,17,DiRARTE-X,0.12,1.0,0.5882352941176471,1.3702996885730814,0.5256748052669865,1.352941176470588,0.7382829189300537,0.043428406995885516
German,RandomForest,label,std,17,DiRARTE-X,0.16,1.0,0.7058823529411765,1.5021076790145709,0.5238588907012178,1.4705882352941175,0.7382829189300537,0.043428406995885516
German,RandomForest,label,std,17,DiRARTE-X,0.2,1.0,0.7058823529411765,1.5891747002568377,0.5245941716922764,1.4117647058823528,0.7382829189300537,0.043428406995885516
COMPAS,RandomForest,label,std,351,Baseline,0.0,1.0,0.05982905982905983,1.0785959932903126,0.451442342195473,1.2735042735042736,28.562671184539795,0.08137513157988546
COMPAS,RandomForest,label,std,351,RobX,0.5,0.9971509971509972,0.14814814814814814,1.7874888638567277,0.441765097551233,1.9885714285714287,147.74285316467285,0.42091980958596253
COMPAS,RandomForest,label,std,351,RobX,0.525,0.9971509971509972,0.21082621082621084,2.5278278730425567,0.43361744583831,2.331428571428572,147.74285316467285,0.42091980958596253
COMPAS,RandomForest,label,std,351,RobX,0.55,0.9886039886039886,0.3561253561253561,2.885549879142253,0.43302648493413004,2.5331412103746396,147.74285316467285,0.42091980958596253
COMPAS,RandomForest,label,std,351,RobX,0.575,0.98005698005698,0.6011396011396012,3.2266066750845015,0.4310054775625775,2.7412790697674416,147.74285316467285,0.42091980958596253
COMPAS,RandomForest,label,std,351,RobX,0.6,0.9743589743589743,0.8575498575498576,3.5258231814609005,0.4289086779233234,2.868421052631579,147.74285316467285,0.42091980958596253
COMPAS,RandomForest,label,std,351,BetaRobust,0.7,1.0,0.07122507122507123,1.2461816578888552,0.44524758107751605,1.356125356125356,97.58269596099854,0.27801337880626364
COMPAS,RandomForest,label,std,351,BetaRobust,0.75,1.0,0.07407407407407407,1.2995846313967816,0.4453738424094311,1.3789173789173792,97.58269596099854,0.27801337880626364
COMPAS,RandomForest,label,std,351,BetaRobust,0.8,1.0,0.07692307692307693,1.3294273194732724,0.44537725087732816,1.413105413105413,97.58269596099854,0.27801337880626364
COMPAS,RandomForest,label,std,351,BetaRobust,0.85,1.0,0.07977207977207977,1.3821818881164034,0.44516564549525317,1.4472934472934473,97.58269596099854,0.27801337880626364
